timestep,ha_1bpi,ca_1bpi,bb_1bpi,hant_1bpi,cant_1bpi,bbnt_1bpi,ha_1l2y,ca_1l2y,bb_1l2y,hant_1l2y,cant_1l2y,bbnt_1l2y,ha_1ubq,ca_1ubq,bb_1ubq,hant_1ubq,cant_1ubq,bbnt_1ubq,ha_1ucs,ca_1ucs,bb_1ucs,hant_1ucs,cant_1ucs,bbnt_1ucs,ha_1vii,ca_1vii,bb_1vii,hant_1vii,cant_1vii,bbnt_1vii,ha_1wm3,ca_1wm3,bb_1wm3,hant_1wm3,cant_1wm3,bbnt_1wm3,ha_2oed,ca_2oed,bb_2oed,hant_2oed,cant_2oed,bbnt_2oed,ha_2ppn,ca_2ppn,bb_2ppn,hant_2ppn,cant_2ppn,bbnt_2ppn,ha_7skw,ca_7skw,bb_7skw,hant_7skw,cant_7skw,bbnt_7skw
45.6,2.82131,1.77779,1.65866,2.76408,1.53652,1.42326,3.48474,2.70389,2.47314,2.84729,1.86317,1.67559,3.83382,3.74005,3.82261,2.33636,1.76069,1.70834,1.84965,1.30217,1.30887,1.35908,0.98492,0.94382,3.29208,2.46572,2.37477,3.1076,2.30352,2.21568,3.78736,2.71174,2.59969,3.69161,2.59488,2.47787,2.55773,1.82265,1.68421,2.52072,1.79441,1.66415,3.94127,3.77097,3.71437,2.60669,1.97865,1.94528,7.91221,2.8469,2.75385,3.36302,2.74185,2.64115
45.8,2.80306,1.7439,1.63414,2.77436,1.58809,1.48268,3.54171,2.68297,2.47679,2.96866,1.87306,1.66276,3.70556,3.59421,3.66388,2.26197,1.69941,1.636,1.67033,1.0114,1.05055,1.18195,0.67794,0.66883,3.41699,2.66252,2.59107,2.9563,2.29115,2.21513,3.85714,2.79189,2.67695,3.74499,2.66374,2.54592,2.64945,1.90258,1.77301,2.65018,1.89362,1.76743,3.9329,3.72692,3.67539,2.67695,2.05561,2.01826,7.91994,2.86409,2.77507,3.35052,2.75139,2.65625
46,2.79434,1.71197,1.6064,2.79282,1.60826,1.50018,3.25328,2.47868,2.26897,2.7728,1.71888,1.5286,3.89541,3.83954,3.92444,2.31731,1.76085,1.70619,1.77623,1.20611,1.23078,1.22863,0.82705,0.79929,3.33528,2.63096,2.5609,3.07054,2.43877,2.36981,3.77183,2.70928,2.60653,3.6912,2.60244,2.49159,2.64084,1.86371,1.73036,2.60471,1.82688,1.69747,4.08648,3.96649,3.9203,2.58975,1.93065,1.90159,7.80039,2.87514,2.7944,3.37506,2.762,2.6772
46.2,2.81967,1.78831,1.66632,2.75368,1.49885,1.38715,3.39593,2.58002,2.36486,2.85312,1.8299,1.63592,3.85279,3.73443,3.80589,2.33054,1.73414,1.66935,1.77312,1.25918,1.28535,1.13024,0.79047,0.75658,3.28556,2.50163,2.41883,3.03648,2.27897,2.21796,3.88211,2.83249,2.71826,3.77601,2.70499,2.58607,2.53473,1.73997,1.59452,2.46559,1.7152,1.57747,4.02542,3.8527,3.79455,2.67355,2.02812,1.98979,7.98877,2.89442,2.80931,3.38309,2.78896,2.69742
46.4,2.88037,1.81991,1.70923,2.84351,1.62566,1.50566,3.42308,2.61293,2.37643,2.84917,1.85829,1.67867,3.72564,3.63692,3.71016,2.27155,1.73584,1.67714,1.74494,1.20774,1.23942,1.26107,0.94821,0.92879,3.30479,2.49779,2.42119,3.01444,2.27802,2.20218,3.84753,2.79522,2.68778,3.73707,2.66817,2.55886,2.45149,1.79787,1.67869,2.44271,1.79068,1.67343,3.94201,3.7579,3.70437,2.65637,2.03786,1.99576,7.63352,2.90653,2.82512,3.39959,2.8038,2.71264
46.6,2.83201,1.77973,1.68024,2.80749,1.59626,1.50084,3.40954,2.60848,2.38177,2.80442,1.78991,1.5918,3.79135,3.69298,3.76178,2.28831,1.71979,1.65377,1.67727,1.14212,1.16188,1.1512,0.77645,0.75967,3.25855,2.53375,2.444,3.02272,2.34076,2.26434,3.86854,2.79744,2.68428,3.7668,2.66546,2.54546,2.57036,1.84886,1.72015,2.57185,1.85677,1.72666,4.07356,3.95547,3.90671,2.60698,1.98278,1.95763,7.9772,2.91191,2.82691,3.40317,2.80782,2.71817
46.8,2.87246,1.8325,1.71566,2.82993,1.61553,1.4926,3.3761,2.61804,2.41523,2.84741,1.87146,1.67879,3.70854,3.62162,3.69698,2.24451,1.69027,1.6308,1.77905,1.27984,1.31209,1.23433,0.9067,0.89517,3.23092,2.45005,2.38016,3.02794,2.24601,2.18515,3.85689,2.74926,2.63237,3.75506,2.62724,2.51008,2.51077,1.71439,1.59014,2.51057,1.72409,1.60054,3.88212,3.72734,3.67536,2.54346,1.91818,1.89037,7.70164,2.84528,2.76157,3.37218,2.74923,2.65809
47,2.86171,1.74879,1.63924,2.83014,1.56811,1.44876,3.35703,2.56465,2.32194,2.85519,1.76862,1.58023,3.7922,3.70926,3.78943,2.27565,1.68913,1.62842,1.70212,1.16153,1.17549,1.18518,0.87603,0.85647,3.35537,2.60314,2.53264,3.13865,2.41127,2.34949,3.84774,2.78017,2.67285,3.75121,2.65264,2.53932,2.51966,1.75531,1.61171,2.51273,1.75814,1.61589,3.98888,3.82875,3.77805,2.58037,1.91554,1.88906,7.63342,2.87216,2.79415,3.37699,2.75982,2.67259
47.2,2.82368,1.7921,1.67643,2.78453,1.5877,1.4775,3.46687,2.66702,2.44398,2.87279,1.88338,1.70097,3.79593,3.72588,3.80203,2.27846,1.74071,1.68098,1.73739,1.21472,1.24986,1.20716,0.91148,0.8819,3.34037,2.59542,2.51989,3.08605,2.40391,2.32914,3.82533,2.77924,2.67462,3.72508,2.64525,2.53529,2.53951,1.78198,1.65031,2.51076,1.74998,1.62198,4.05613,3.90995,3.8606,2.61517,1.97463,1.95283,7.21243,2.91444,2.83796,3.39305,2.80224,2.7187
47.4,2.83025,1.7882,1.67016,2.79515,1.60963,1.50207,3.53454,2.79996,2.5676,2.95196,1.98485,1.78199,3.85094,3.73444,3.82468,2.36887,1.7913,1.73034,1.7365,1.16749,1.21878,1.10501,0.63301,0.62098,3.31734,2.51186,2.4339,3.10722,2.35094,2.2699,3.88283,2.83246,2.727,3.78636,2.71135,2.60146,2.67147,1.87843,1.75244,2.63894,1.86752,1.74695,4.07836,3.98216,3.93429,2.54276,1.91496,1.88764,7.45861,2.89267,2.80993,3.40066,2.7937,2.70356
47.6,2.86634,1.79096,1.68128,2.84575,1.65684,1.54865,3.60813,2.78199,2.55378,3.01534,1.99924,1.77819,3.74936,3.59786,3.68187,2.32175,1.73971,1.67895,1.58426,1.01097,1.03956,1.09645,0.66796,0.64309,3.35812,2.55651,2.49228,3.03984,2.28013,2.20229,3.8626,2.83473,2.72204,3.74004,2.69003,2.57114,2.55357,1.82747,1.70128,2.54457,1.83031,1.70391,3.88411,3.70241,3.64983,2.59017,1.92799,1.89796,7.53983,2.91078,2.82806,3.40639,2.80878,2.71759
47.8,2.79313,1.71862,1.61056,2.7745,1.57336,1.46757,3.37157,2.56143,2.30229,2.76229,1.72572,1.55409,3.73454,3.62023,3.70252,2.28212,1.69169,1.63814,1.93336,1.40515,1.4235,1.47502,1.09344,1.06655,3.33565,2.60607,2.54056,3.11274,2.39231,2.32568,3.84547,2.82367,2.71974,3.74495,2.70308,2.5905,2.51197,1.66816,1.5337,2.51482,1.66737,1.53186,3.9693,3.81622,3.76117,2.61244,2.01508,1.98216,7.53459,2.9437,2.86541,3.41674,2.83742,2.7529
48,2.78756,1.67107,1.5744,2.77631,1.56343,1.46162,3.15803,2.44979,2.20998,2.67971,1.71999,1.55061,3.74573,3.64492,3.71946,2.30191,1.74958,1.68886,1.81734,1.30291,1.34734,1.21385,0.85043,0.83872,3.37032,2.58456,2.50998,3.12726,2.34651,2.27698,3.84327,2.8062,2.69942,3.72286,2.66423,2.55642,2.63745,1.86329,1.73474,2.6358,1.86899,1.73854,3.9083,3.72845,3.67522,2.6228,1.98021,1.95284,7.65068,2.88556,2.80634,3.37219,2.76946,2.68207
48.2,2.81199,1.69461,1.58353,2.7975,1.57256,1.45742,3.66538,2.84459,2.62373,3.04186,2.00907,1.7999,3.73068,3.64392,3.70897,2.27082,1.74617,1.67974,1.69383,1.18749,1.21531,1.11159,0.78076,0.76267,3.41597,2.62627,2.57984,3.11569,2.35819,2.30367,3.8752,2.7965,2.68506,3.77189,2.67523,2.55727,2.6254,1.87901,1.73501,2.6461,1.89029,1.7451,4.08259,3.94946,3.89825,2.6808,2.07872,2.04925,7.72041,2.91574,2.82562,3.40835,2.81543,2.71709
48.4,2.90082,1.88941,1.7751,2.82553,1.63032,1.51228,3.19762,2.46558,2.26566,2.7112,1.74693,1.59373,3.77602,3.69043,3.77091,2.28602,1.75008,1.68612,1.75329,1.27268,1.30672,1.08553,0.70211,0.68142,3.27021,2.55417,2.48276,3.00338,2.30158,2.23169,3.80876,2.73238,2.61232,3.72346,2.62396,2.50353,2.62214,1.93855,1.82224,2.60735,1.93339,1.81774,4.15516,3.97103,3.91362,2.77613,2.12775,2.09259,7.50147,2.91535,2.83623,3.3867,2.80611,2.72033
48.6,2.87236,1.78119,1.65861,2.83656,1.57847,1.46749,3.44143,2.64784,2.39661,2.89054,1.85039,1.63657,3.85431,3.80567,3.88134,2.30574,1.79937,1.73919,1.69737,1.19173,1.23385,1.10467,0.78266,0.78153,3.33245,2.56968,2.50199,3.10263,2.37865,2.31791,3.89036,2.82978,2.71076,3.76911,2.6856,2.56447,2.53768,1.78095,1.64663,2.52713,1.77642,1.64336,4.05222,3.86072,3.81319,2.73163,2.07052,2.04265,7.51821,2.89909,2.81317,3.3972,2.78144,2.68995
48.8,2.81106,1.7484,1.64263,2.77173,1.53891,1.43761,3.44479,2.63007,2.43173,2.83268,1.8287,1.65822,3.79834,3.71653,3.7877,2.33766,1.79578,1.735,1.81365,1.308,1.35259,1.13415,0.85576,0.83926,3.2494,2.46627,2.38703,2.98291,2.22534,2.15552,3.84574,2.77741,2.66101,3.71697,2.63019,2.5109,2.45894,1.72474,1.58942,2.44236,1.73181,1.59874,4.0519,3.8437,3.78639,2.83213,2.20982,2.17379,7.73445,2.87744,2.7947,3.39046,2.77061,2.68024
49,2.83881,1.79929,1.688,2.80255,1.62348,1.5176,3.43312,2.64776,2.41435,2.88252,1.8132,1.65104,3.80155,3.72656,3.80376,2.29331,1.73868,1.68208,1.70205,1.20327,1.24718,1.02598,0.71427,0.70158,3.36782,2.5846,2.5138,3.11995,2.34463,2.28924,3.82276,2.76549,2.65767,3.74031,2.65513,2.53795,2.53488,1.82368,1.68952,2.53679,1.80298,1.67789,4.16911,3.97206,3.91692,2.80353,2.16854,2.13531,7.87133,2.90132,2.8179,3.41046,2.80552,2.71492
49.2,2.86654,1.78747,1.68895,2.85622,1.68282,1.57973,3.53729,2.64627,2.42805,3.00395,1.87358,1.69583,3.79492,3.71015,3.7961,2.2962,1.75824,1.70722,1.74327,1.25419,1.29716,0.97427,0.67112,0.65625,3.33383,2.63893,2.56593,2.98497,2.28447,2.22403,3.95069,2.88125,2.76001,3.82406,2.74236,2.62674,2.5111,1.81697,1.70512,2.5136,1.81751,1.7056,4.10118,3.88584,3.83371,2.83226,2.19199,2.157,8.05555,2.89763,2.81657,3.40513,2.80016,2.71064
49.4,2.88964,1.81456,1.70417,2.85002,1.64113,1.52892,3.39476,2.59756,2.37969,2.78502,1.73536,1.58257,3.84519,3.71653,3.79589,2.35386,1.74872,1.68741,1.71895,1.21191,1.2412,0.99972,0.64971,0.63149,3.35615,2.64015,2.56948,3.12339,2.43497,2.38107,3.94003,2.85978,2.74773,3.81711,2.72734,2.61449,2.67021,1.89704,1.77177,2.63067,1.88683,1.76545,3.93594,3.74886,3.69591,2.63201,1.99291,1.95623,8.00482,2.91582,2.82848,3.43628,2.80886,2.71617
49.6,2.8561,1.7486,1.6631,2.84443,1.63874,1.54185,3.32063,2.58681,2.33461,2.77894,1.83202,1.63562,3.73452,3.60894,3.6827,2.3056,1.73212,1.66904,1.70089,1.2183,1.24296,1.08917,0.7297,0.71614,3.33026,2.57986,2.50163,3.0937,2.37265,2.2973,3.83823,2.78057,2.66441,3.73393,2.65831,2.5396,2.59203,1.8927,1.78002,2.55924,1.87272,1.76348,3.94667,3.75513,3.69959,2.66544,2.02557,1.98357,7.71945,2.85769,2.78215,3.37426,2.75366,2.66783
49.8,2.88833,1.77269,1.66813,2.87892,1.64635,1.54071,3.35912,2.59137,2.36475,2.76015,1.8334,1.63567,3.88592,3.79086,3.86753,2.34645,1.76234,1.69996,1.74751,1.23271,1.27327,1.09662,0.76654,0.74229,3.17116,2.38887,2.31481,2.87369,2.13298,2.06795,3.86922,2.81545,2.70218,3.7404,2.67539,2.55951,2.56212,1.83945,1.70295,2.55144,1.83251,1.69786,4.09173,3.91569,3.86443,2.7404,2.09663,2.06587,7.8972,2.89696,2.82437,3.40452,2.78585,2.70519
50,2.87987,1.84064,1.74088,2.84854,1.65977,1.56404,3.27236,2.59168,2.37035,2.74618,1.9304,1.71721,3.83829,3.72349,3.80464,2.33387,1.75354,1.69824,1.66761,1.12906,1.1556,1.14467,0.79949,0.77979,3.41304,2.64401,2.56025,3.1302,2.37695,2.29239,3.85154,2.78128,2.66758,3.76978,2.67283,2.55333,2.52393,1.783,1.6452,2.49391,1.76586,1.63202,3.9645,3.76993,3.71089,2.66812,2.02774,1.98584,8.04041,2.90765,2.82473,3.40542,2.80317,2.7121
50.2,2.87821,1.74842,1.65566,2.87551,1.65432,1.55129,3.15462,2.46984,2.24137,2.65716,1.82266,1.608,3.74062,3.63789,3.71698,2.23835,1.67108,1.60936,1.77246,1.25059,1.28049,1.08077,0.76537,0.73933,3.25464,2.49363,2.40946,3.05198,2.32133,2.24357,3.90606,2.83244,2.71637,3.7776,2.69179,2.57472,2.54846,1.71511,1.56475,2.52224,1.72059,1.57211,3.99576,3.81687,3.76841,2.64354,2.00983,1.97729,7.96038,2.87771,2.79416,3.41175,2.78817,2.69822
50.4,2.82844,1.74328,1.63392,2.83042,1.65522,1.53712,3.33111,2.62784,2.37343,2.77368,1.88547,1.67947,3.8389,3.76358,3.84111,2.30218,1.74885,1.6924,1.68544,1.14026,1.19284,1.1424,0.81122,0.79927,3.28417,2.51305,2.44364,3.04619,2.29962,2.24528,3.84161,2.74718,2.62859,3.74041,2.61769,2.49485,2.65446,1.88754,1.74919,2.64176,1.86812,1.73648,4.06692,3.89285,3.83959,2.64233,2.00671,1.97028,8.08276,2.86659,2.79338,3.37162,2.77076,2.68873
50.6,2.83747,1.79424,1.68425,2.79237,1.59758,1.49552,3.39014,2.66815,2.4012,2.82776,1.97896,1.75085,3.78499,3.70917,3.78057,2.30926,1.77318,1.70629,1.64547,1.15607,1.18562,1.02374,0.71644,0.70997,3.35573,2.59932,2.51203,3.03517,2.30781,2.22509,3.86187,2.77895,2.66845,3.74381,2.64735,2.54169,2.5929,1.82509,1.68905,2.58513,1.81808,1.68708,4.04157,3.88419,3.83192,2.68363,2.09671,2.05868,8.0726,2.85131,2.76756,3.37426,2.74261,2.65024
50.8,2.82116,1.7324,1.62837,2.81088,1.61517,1.50641,3.38409,2.55424,2.32347,2.80993,1.78963,1.60728,3.69264,3.61134,3.69227,2.19443,1.63696,1.58705,1.72757,1.26184,1.2825,1.14466,0.84149,0.8218,3.22961,2.5327,2.44746,3.00385,2.29737,2.21945,3.85335,2.77893,2.66721,3.72863,2.63821,2.52687,2.71627,2.00961,1.87116,2.71872,2.0188,1.88128,4.11642,3.99976,3.95211,2.60354,1.99326,1.96803,7.48558,2.8583,2.77646,3.37691,2.76121,2.67079
51,2.88799,1.86856,1.76657,2.85659,1.71185,1.60901,3.36917,2.65335,2.41575,2.77362,1.89278,1.68418,3.66567,3.58731,3.66262,2.21066,1.69147,1.6444,1.72256,1.23402,1.2605,1.13249,0.8097,0.79137,3.33897,2.61936,2.54571,3.09665,2.44275,2.37075,3.8858,2.81124,2.68948,3.74647,2.65811,2.53786,2.83242,2.04343,1.90906,2.84507,2.05156,1.91456,3.80832,3.6438,3.60417,2.53596,1.91229,1.88719,7.44021,2.94457,2.86536,3.41852,2.83836,2.75066
51.2,2.94886,1.89748,1.78369,2.9004,1.69386,1.58974,3.21113,2.51167,2.2549,2.76814,1.91977,1.71083,3.76069,3.68141,3.75783,2.24447,1.71505,1.65899,1.59225,1.06083,1.11967,1.0106,0.70977,0.69353,3.30658,2.55995,2.48296,3.05165,2.33219,2.26318,3.87475,2.79072,2.65838,3.75482,2.66355,2.53526,2.6913,1.87751,1.74613,2.66654,1.8401,1.71223,3.7655,3.54885,3.49769,2.57047,1.92108,1.88729,7.23807,2.88119,2.80032,3.3866,2.77311,2.68488
51.4,2.68266,1.56209,1.48107,2.67488,1.44994,1.35705,3.40801,2.56237,2.32226,3.01637,2.05711,1.82428,3.69593,3.59065,3.67392,2.21802,1.67221,1.61776,1.65963,1.16628,1.19449,1.11686,0.78896,0.76502,3.35068,2.59823,2.52296,3.04259,2.36805,2.29606,3.79837,2.71396,2.59977,3.72047,2.60864,2.49064,2.57091,1.83208,1.69853,2.58824,1.83067,1.69669,3.76979,3.54593,3.49898,2.62238,1.96723,1.93808,6.9054,2.87744,2.79529,3.39023,2.77127,2.681
51.6,2.80297,1.68302,1.60625,2.7842,1.54897,1.4552,3.29247,2.52532,2.28003,2.75149,1.81981,1.63325,3.70904,3.61854,3.70267,2.21929,1.7052,1.65208,1.83008,1.35012,1.38204,1.247,0.96572,0.9431,3.40921,2.68804,2.60301,3.17316,2.44944,2.38054,3.9337,2.86932,2.7495,3.80451,2.72939,2.60888,2.6578,1.89939,1.74748,2.68036,1.89694,1.74759,3.96844,3.79555,3.74472,2.6897,2.037,2.00595,7.13798,2.85267,2.77505,3.36807,2.75092,2.66534
51.8,2.84284,1.72239,1.64062,2.83515,1.61407,1.52046,3.44962,2.66569,2.41019,2.87407,2.01231,1.79594,3.73716,3.60986,3.68922,2.29406,1.73154,1.67499,1.72777,1.2483,1.28269,1.11076,0.83648,0.82769,3.22662,2.48157,2.41909,2.99121,2.27887,2.22819,3.88353,2.84028,2.72476,3.76265,2.69841,2.58272,2.60556,1.82059,1.665,2.60918,1.78476,1.63514,3.93954,3.73981,3.68373,2.69643,2.04204,2.00771,7.44072,2.94647,2.86118,3.47635,2.84603,2.75207
52,2.83638,1.74413,1.64921,2.82365,1.63495,1.53501,3.39382,2.68256,2.44008,2.84826,2.02793,1.80779,3.78789,3.68217,3.76399,2.29397,1.7568,1.70332,1.71778,1.2611,1.28531,1.14004,0.85334,0.84247,3.39926,2.62506,2.54924,3.18683,2.43112,2.34711,3.83297,2.74642,2.62193,3.73162,2.62443,2.4955,2.80434,2.02978,1.88634,2.8035,2.02132,1.87902,3.82269,3.61635,3.56193,2.63117,2.00126,1.96875,7.27679,2.88105,2.7936,3.41039,2.79227,2.6975
52.2,2.87589,1.81204,1.71791,2.82952,1.62776,1.52626,3.21888,2.55145,2.27425,2.75268,1.94606,1.72263,3.74978,3.64849,3.72988,2.28293,1.71583,1.66664,1.70578,1.16143,1.20894,1.15014,0.78565,0.77332,3.53844,2.73609,2.66008,3.2702,2.52317,2.45139,3.93286,2.83701,2.72389,3.80641,2.68816,2.57343,2.57674,1.81212,1.67566,2.56871,1.80795,1.67221,3.91221,3.72845,3.6778,2.63954,2.00319,1.97697,7.02254,2.93468,2.84865,3.44033,2.82447,2.73215
52.4,2.8375,1.73511,1.63395,2.79805,1.54459,1.43933,3.40621,2.65313,2.42168,2.84244,1.93058,1.73625,3.49698,3.3706,3.44429,2.18566,1.65109,1.59983,1.67105,1.17139,1.20266,1.15904,0.83684,0.81755,3.40242,2.62085,2.54492,3.17997,2.43264,2.36432,3.87909,2.80917,2.69352,3.80237,2.70237,2.58109,2.7042,1.94176,1.79832,2.68581,1.91785,1.77473,3.83433,3.64399,3.59702,2.55288,1.92695,1.90204,7.36607,2.91797,2.83509,3.44858,2.8352,2.74393
52.6,2.85503,1.7756,1.66506,2.8183,1.59107,1.48491,3.35875,2.67163,2.42605,2.7501,1.98856,1.78749,3.62126,3.54229,3.61627,2.19518,1.68474,1.62712,1.65722,1.09917,1.13353,1.0872,0.76064,0.74216,3.28866,2.56973,2.47042,3.05657,2.38186,2.29437,3.85194,2.76335,2.64474,3.74675,2.63408,2.51003,2.81771,2.1017,1.9617,2.79588,2.07497,1.93852,3.90753,3.71918,3.66646,2.6093,1.97802,1.95281,7.55836,2.95932,2.87547,3.484,2.87308,2.78029
52.8,2.78211,1.6295,1.52625,2.76608,1.4925,1.39271,3.26149,2.60848,2.35142,2.71645,1.97521,1.74718,3.73407,3.64168,3.71738,2.27546,1.73097,1.67547,1.68757,1.11933,1.15106,1.1803,0.76907,0.74775,3.30388,2.57523,2.48872,3.04076,2.30853,2.22285,3.89745,2.8312,2.72465,3.76976,2.68965,2.58394,2.81389,2.07414,1.91071,2.77202,2.03565,1.87779,3.90829,3.6859,3.63634,2.68353,2.0359,2.00808,7.30011,2.92841,2.84306,3.4607,2.84346,2.75264
53,2.87912,1.80968,1.69947,2.85519,1.66375,1.558,3.33247,2.62248,2.37957,2.81154,1.9478,1.73023,3.73224,3.60514,3.6886,2.28846,1.68431,1.62762,1.68962,1.16905,1.17666,1.22173,0.88083,0.86392,3.39218,2.60723,2.52513,3.1833,2.4406,2.35077,3.88574,2.79497,2.67999,3.78147,2.67135,2.55093,2.7953,2.03025,1.88485,2.73558,1.96109,1.82822,3.85989,3.69263,3.6449,2.57665,1.93333,1.90887,7.35401,2.98064,2.89339,3.5005,2.89104,2.79556
53.2,2.78398,1.71319,1.61128,2.77022,1.59795,1.49266,3.22604,2.52398,2.28326,2.72662,1.93337,1.71966,3.61829,3.52251,3.58615,2.22449,1.68311,1.62553,1.69894,1.14599,1.19001,1.10995,0.74323,0.74056,3.41847,2.62425,2.55599,3.18319,2.43635,2.36513,3.91157,2.83841,2.71634,3.80522,2.71295,2.59012,2.78949,2.02394,1.88436,2.76009,1.9695,1.84385,3.81325,3.60104,3.54737,2.65241,2.03499,2.01402,7.48728,2.92653,2.84126,3.46167,2.84777,2.75633
53.4,2.7505,1.66998,1.57096,2.73053,1.50846,1.41291,3.42905,2.69047,2.43233,2.88186,2.05563,1.80793,3.796,3.73034,3.80929,2.26594,1.74014,1.67745,1.7942,1.24047,1.27277,1.15815,0.76976,0.74907,3.30929,2.48606,2.41465,3.09056,2.28347,2.19988,3.88443,2.79601,2.68755,3.8014,2.68648,2.5703,2.83583,2.04576,1.88723,2.83076,2.01149,1.85814,3.8587,3.66173,3.60374,2.66261,2.04722,2.00626,7.72523,2.92256,2.83478,3.45185,2.82138,2.72614
53.6,2.82128,1.7412,1.65839,2.80714,1.62239,1.52678,3.50455,2.7026,2.44884,2.95852,2.02451,1.77858,3.66533,3.52771,3.60595,2.30128,1.74599,1.69239,1.75365,1.19416,1.20474,1.31433,0.99713,0.97125,3.45235,2.62329,2.53362,3.19592,2.36604,2.28057,3.94095,2.85427,2.7418,3.79314,2.6873,2.57829,2.70802,1.89244,1.74045,2.6984,1.84749,1.70268,3.82323,3.64298,3.59314,2.59304,1.97685,1.94521,7.77391,2.90375,2.81602,3.45365,2.81584,2.72307
53.8,2.80018,1.66308,1.58853,2.79115,1.55061,1.46286,3.43331,2.65514,2.42302,2.86072,1.95289,1.74962,3.6574,3.53101,3.61627,2.22776,1.70834,1.656,1.69019,1.15396,1.19274,1.10042,0.74168,0.72062,3.36976,2.53065,2.47647,3.00577,2.22966,2.17192,3.90119,2.84979,2.74331,3.79663,2.71925,2.60929,2.83939,2.08072,1.93752,2.82761,2.03151,1.89842,3.93575,3.76338,3.70394,2.60448,1.97691,1.9413,7.88385,2.97793,2.88771,3.50299,2.88215,2.78462
54,2.91206,1.78569,1.68714,2.9053,1.67046,1.56753,3.34,2.62803,2.39668,2.804,1.96004,1.75393,3.71996,3.6081,3.69024,2.27419,1.73882,1.68211,1.69232,1.12233,1.16176,1.18906,0.8629,0.85371,3.24947,2.48779,2.41475,2.97904,2.19153,2.12264,3.92757,2.82141,2.7086,3.81575,2.68834,2.5767,2.82139,2.11225,1.96765,2.80646,2.06082,1.92584,3.84988,3.64273,3.59011,2.67004,2.04491,2.01558,7.37945,2.90581,2.8197,3.44595,2.82097,2.72614
54.2,2.83103,1.6723,1.60033,2.83595,1.58863,1.51111,3.43317,2.67304,2.43634,2.86778,2.03198,1.8069,3.84314,3.74298,3.82686,2.30032,1.73257,1.67908,1.68313,1.15162,1.17429,1.2165,0.87905,0.85765,3.33596,2.58058,2.51578,3.07036,2.32902,2.26162,3.85614,2.78863,2.67697,3.75077,2.66215,2.55439,3.12124,2.33243,2.16703,3.09636,2.28975,2.13965,3.9093,3.66437,3.61037,2.75214,2.11617,2.0836,7.91551,2.95929,2.86887,3.49723,2.86493,2.76638
54.4,2.83437,1.74239,1.64738,2.81602,1.5929,1.50112,3.38519,2.64247,2.41815,2.77,1.92438,1.7148,3.73187,3.62271,3.69923,2.285,1.7166,1.66167,1.628,1.09142,1.11486,1.08391,0.70909,0.69356,3.43797,2.65661,2.60224,3.09406,2.36384,2.30212,3.90253,2.83017,2.71107,3.78965,2.69473,2.57475,2.71622,1.93382,1.78766,2.68189,1.88694,1.74982,3.80116,3.59122,3.54339,2.59389,1.95187,1.92827,7.95667,2.96337,2.87065,3.48863,2.87616,2.77904
54.6,2.82304,1.73012,1.64582,2.79565,1.60009,1.50366,3.24837,2.57331,2.32045,2.74658,1.9453,1.72812,3.6595,3.5383,3.61493,2.26901,1.71249,1.6589,1.78399,1.24958,1.29868,1.17322,0.81155,0.79916,3.26851,2.50223,2.4298,2.95256,2.21355,2.15103,3.88701,2.79457,2.67392,3.75093,2.64485,2.52966,3.14051,2.41516,2.27007,3.13058,2.38054,2.24268,4.04198,3.8726,3.81404,2.6805,2.04764,2.01324,8.00646,2.97986,2.89342,3.51059,2.87693,2.78197
54.8,2.86424,1.71584,1.62045,2.86831,1.63318,1.53047,3.31186,2.58005,2.34985,2.76903,1.89306,1.6874,3.77664,3.70041,3.7654,2.27874,1.70244,1.63227,1.65098,1.07524,1.11869,1.13576,0.71783,0.71121,3.35461,2.63144,2.54624,3.03296,2.3945,2.31802,3.93428,2.85602,2.74624,3.81797,2.72142,2.60711,3.04634,2.24788,2.07212,2.99859,2.17582,2.01342,3.80377,3.61178,3.54749,2.60186,1.96204,1.93029,7.89614,2.96064,2.86506,3.48042,2.86531,2.76168
55,2.85291,1.7081,1.61727,2.85068,1.62292,1.52501,3.32344,2.62892,2.39023,2.71549,1.87325,1.67108,3.64039,3.53395,3.598,2.28801,1.76924,1.70787,1.80278,1.29752,1.32271,1.1886,0.81442,0.79594,3.36934,2.58028,2.49603,3.07071,2.35455,2.27357,3.87577,2.77693,2.65332,3.75857,2.63652,2.51533,2.62516,1.87657,1.73312,2.59159,1.84673,1.708,3.71907,3.51998,3.46268,2.45216,1.83291,1.79786,7.80351,2.9404,2.84793,3.4732,2.84517,2.74615
55.2,2.74727,1.66431,1.57811,2.73116,1.54607,1.454,3.38228,2.68308,2.44587,2.7968,1.94986,1.72732,3.69778,3.59628,3.67443,2.23372,1.65831,1.60984,1.73303,1.19885,1.23236,1.21233,0.86109,0.85688,3.28976,2.51296,2.4191,3.03324,2.31937,2.23503,3.8434,2.78281,2.67494,3.75461,2.66409,2.55118,2.7756,2.06715,1.91574,2.77845,2.05906,1.90329,3.93633,3.79826,3.7509,2.56003,1.94722,1.91821,8.23649,2.98504,2.89085,3.49831,2.86911,2.76906
